34.6596,-1,-1
34.7013,-1,-1
34.7430,-1,-1
34.7847,-1,-1
34.8265,-1,-1
34.8682,-1,-1
34.9099,-1,-1
34.9516,-1,-1
34.9933,-1,-1
35.0350,-1,-1
35.0767,-1,-1
35.1184,-1,-1
35.1601,-1,-1
35.2018,-1,-1
35.2435,-1,-1
35.2853,-1,-1
35.3270,-1,-1
35.3687,-1,-1
35.4104,-1,-1
35.4521,-1,-1
35.4938,-1,-1
35.5355,-1,-1
35.5772,-1,-1
35.6189,-1,-1
35.6606,-1,-1
35.7023,-1,-1
35.7440,-1,-1
35.7858,-1,-1
35.8275,-1,-1
35.8692,-1,-1
35.9109,-1,-1
35.9526,-1,-1
35.9943,-1,-1
36.0360,-1,-1
36.0777,-1,-1
36.1194,-1,-1
36.1611,-1,-1
36.2028,-1,-1
36.2445,-1,-1
36.2862,-1,-1
36.3280,-1,-1
36.3697,-1,-1
36.4114,-1,-1
36.4531,-1,-1
36.4948,-1,-1
36.5365,-1,-1
36.5782,-1,-1
36.6199,-1,-1
36.6616,-1,-1
36.7033,-1,-1
36.7450,-1,-1
36.7868,-1,-1
36.8285,-1,-1
36.8702,-1,-1
36.9119,-1,-1
36.9536,-1,-1
36.9953,-1,-1
37.0370,-1,-1
37.0787,-1,-1
37.1204,-1,-1
37.1621,-1,-1
37.2038,-1,-1
37.2455,-1,-1
37.2873,-1,-1
37.3290,-1,-1
37.3707,-1,-1
37.4124,-1,-1
37.4541,-1,-1
37.4958,-1,-1
37.5375,-1,-1
37.5792,-1,-1
37.6209,-1,-1
37.6626,-1,-1
37.7043,-1,-1
37.7460,-1,-1
37.7877,-1,-1
37.8295,-1,-1
37.8712,-1,-1
37.9129,-1,-1
37.9546,-1,-1
37.9963,-1,-1
38.0380,-1,-1
38.0797,-1,-1
38.1214,-1,-1
38.1631,-1,-1
38.2048,-1,-1
38.2465,-1,-1
38.2883,-1,-1
38.3300,-1,-1
38.3717,-1,-1
38.4134,-1,-1
38.4551,-1,-1
38.4968,-1,-1
38.5385,-1,-1
38.5802,-1,-1
38.6219,-1,-1
38.6636,-1,-1
38.7053,-1,-1
38.7470,-1,-1
38.7888,-1,-1
38.8305,-1,-1
38.8722,-1,-1
38.9139,-1,-1
38.9556,-1,-1
38.9973,-1,-1
39.0390,-1,-1
39.0807,-1,-1
39.1224,-1,-1
39.1641,-1,-1
39.2058,-1,-1
39.2475,-1,-1
39.2892,-1,-1
39.3310,-1,-1
39.3727,-1,-1
39.4144,-1,-1
39.4561,-1,-1
39.4978,-1,-1
39.5395,-1,-1
39.5812,-1,-1
39.6229,-1,-1
39.6646,-1,-1
39.7063,-1,-1
39.7480,-1,-1
39.7898,-1,-1
39.8315,-1,-1
39.8732,-1,-1
39.9149,-1,-1
39.9566,-1,-1
39.9983,-1,-1
40.0400,-1,-1
40.0817,-1,-1
40.1234,-1,-1
40.1651,-1,-1
40.2068,-1,-1
40.2485,-1,-1
40.2903,-1,-1
40.3320,-1,-1
40.3737,-1,-1
40.4154,-1,-1
40.4571,-1,-1
40.4988,-1,-1
40.5405,-1,-1
40.5822,-1,-1
40.6239,-1,-1
40.6656,-1,-1
40.7073,-1,-1
40.7490,-1,-1
40.7907,-1,-1
40.8325,-1,-1
40.8742,-1,-1
40.9159,-1,-1
40.9576,-1,-1
40.9993,-1,-1
41.0410,-1,-1
41.0827,-1,-1
41.1244,-1,-1
41.1661,-1,-1
41.2078,-1,-1
41.2495,-1,-1
41.2913,-1,-1
41.3330,-1,-1
41.3747,-1,-1
41.4164,-1,-1
41.4581,-1,-1
41.4998,-1,-1
41.5415,-1,-1
41.5832,-1,-1
41.6249,-1,-1
41.6666,-1,-1
41.7083,-1,-1
41.7500,-1,-1
41.7918,-1,-1
41.8335,-1,-1
41.8752,-1,-1
41.9169,-1,-1
41.9586,-1,-1
42.0003,-1,-1
42.0420,-1,-1
42.0837,-1,-1
42.1254,-1,-1
42.1671,-1,-1
42.2088,-1,-1
42.2505,-1,-1
42.2922,-1,-1
42.3340,-1,-1
42.3757,-1,-1
42.4174,-1,-1
42.4591,-1,-1
42.5008,-1,-1
42.5425,-1,-1
42.5842,-1,-1
42.6259,-1,-1
42.6676,-1,-1
42.7093,-1,-1
42.7510,-1,-1
42.7928,-1,-1
42.8345,-1,-1
42.8762,-1,-1
42.9179,-1,-1
